uf;estado;secao;nome_secao;co_pais;co_pais_ison_num;destino;periodo;valor_fob
CE;Ceará;X;"Pastas de madeira ou de outras matérias fibrosas celulósicas; Papel ou cartão para reciclar (desperdícios e aparas); Papel e suas obras";599;258;Polinésia Francesa;P2;2008.00
CE;Ceará;X;"Pastas de madeira ou de outras matérias fibrosas celulósicas; Papel ou cartão para reciclar (desperdícios e aparas); Papel e suas obras";603;616;Polônia;P1;8791.00
CE;Ceará;X;"Pastas de madeira ou de outras matérias fibrosas celulósicas; Papel ou cartão para reciclar (desperdícios e aparas); Papel e suas obras";603;616;Polônia;P2;11007.00
CE;Ceará;X;"Pastas de madeira ou de outras matérias fibrosas celulósicas; Papel ou cartão para reciclar (desperdícios e aparas); Papel e suas obras";607;620;Portugal;P1;250395.00
CE;Ceará;X;"Pastas de madeira ou de outras matérias fibrosas celulósicas; Papel ou cartão para reciclar (desperdícios e aparas); Papel e suas obras";607;620;Portugal;P2;6842.00
CE;Ceará;X;"Pastas de madeira ou de outras matérias fibrosas celulósicas; Papel ou cartão para reciclar (desperdícios e aparas); Papel e suas obras";611;630;Porto Rico;P1;113.00
CE;Ceará;X;"Pastas de madeira ou de outras matérias fibrosas celulósicas; Papel ou cartão para reciclar (desperdícios e aparas); Papel e suas obras";611;630;Porto Rico;P2;1456.00
CE;Ceará;X;"Pastas de madeira ou de outras matérias fibrosas celulósicas; Papel ou cartão para reciclar (desperdícios e aparas); Papel e suas obras";623;404;Quênia;P1;32.00
CE;Ceará;X;"Pastas de madeira ou de outras matérias fibrosas celulósicas; Papel ou cartão para reciclar (desperdícios e aparas); Papel e suas obras";628;826;Reino Unido;P1;83182.00
CE;Ceará;X;"Pastas de madeira ou de outras matérias fibrosas celulósicas; Papel ou cartão para reciclar (desperdícios e aparas); Papel e suas obras";628;826;Reino Unido;P2;1024.00
CE;Ceará;X;"Pastas de madeira ou de outras matérias fibrosas celulósicas; Papel ou cartão para reciclar (desperdícios e aparas); Papel e suas obras";647;214;República Dominicana;P1;11247.00
CE;Ceará;X;"Pastas de madeira ou de outras matérias fibrosas celulósicas; Papel ou cartão para reciclar (desperdícios e aparas); Papel e suas obras";647;214;República Dominicana;P2;3010.00
CE;Ceará;X;"Pastas de madeira ou de outras matérias fibrosas celulósicas; Papel ou cartão para reciclar (desperdícios e aparas); Papel e suas obras";660;638;Reunião;P1;157.00
CE;Ceará;X;"Pastas de madeira ou de outras matérias fibrosas celulósicas; Papel ou cartão para reciclar (desperdícios e aparas); Papel e suas obras";670;642;Romênia;P1;549.00
CE;Ceará;X;"Pastas de madeira ou de outras matérias fibrosas celulósicas; Papel ou cartão para reciclar (desperdícios e aparas); Papel e suas obras";670;642;Romênia;P2;182.00
CE;Ceará;X;"Pastas de madeira ou de outras matérias fibrosas celulósicas; Papel ou cartão para reciclar (desperdícios e aparas); Papel e suas obras";676;643;Rússia;P1;5038.00
CE;Ceará;X;"Pastas de madeira ou de outras matérias fibrosas celulósicas; Papel ou cartão para reciclar (desperdícios e aparas); Papel e suas obras";687;222;El Salvador;P1;23.00
CE;Ceará;X;"Pastas de madeira ou de outras matérias fibrosas celulósicas; Papel ou cartão para reciclar (desperdícios e aparas); Papel e suas obras";687;222;El Salvador;P2;1982.00
CE;Ceará;X;"Pastas de madeira ou de outras matérias fibrosas celulósicas; Papel ou cartão para reciclar (desperdícios e aparas); Papel e suas obras";728;686;Senegal;P1;12.00
CE;Ceará;X;"Pastas de madeira ou de outras matérias fibrosas celulósicas; Papel ou cartão para reciclar (desperdícios e aparas); Papel e suas obras";737;688;Sérvia;P1;3810.00
CE;Ceará;X;"Pastas de madeira ou de outras matérias fibrosas celulósicas; Papel ou cartão para reciclar (desperdícios e aparas); Papel e suas obras";737;688;Sérvia;P2;300.00
CE;Ceará;X;"Pastas de madeira ou de outras matérias fibrosas celulósicas; Papel ou cartão para reciclar (desperdícios e aparas); Papel e suas obras";741;702;Singapura;P1;48899.00
CE;Ceará;X;"Pastas de madeira ou de outras matérias fibrosas celulósicas; Papel ou cartão para reciclar (desperdícios e aparas); Papel e suas obras";741;702;Singapura;P2;1249.00
CE;Ceará;X;"Pastas de madeira ou de outras matérias fibrosas celulósicas; Papel ou cartão para reciclar (desperdícios e aparas); Papel e suas obras";756;710;África do Sul;P1;6454.00
CE;Ceará;X;"Pastas de madeira ou de outras matérias fibrosas celulósicas; Papel ou cartão para reciclar (desperdícios e aparas); Papel e suas obras";756;710;África do Sul;P2;4160.00
CE;Ceará;X;"Pastas de madeira ou de outras matérias fibrosas celulósicas; Papel ou cartão para reciclar (desperdícios e aparas); Papel e suas obras";764;752;Suécia;P1;73.00
CE;Ceará;X;"Pastas de madeira ou de outras matérias fibrosas celulósicas; Papel ou cartão para reciclar (desperdícios e aparas); Papel e suas obras";764;752;Suécia;P2;1909.00
CE;Ceará;X;"Pastas de madeira ou de outras matérias fibrosas celulósicas; Papel ou cartão para reciclar (desperdícios e aparas); Papel e suas obras";767;756;Suíça;P1;3954.00
CE;Ceará;X;"Pastas de madeira ou de outras matérias fibrosas celulósicas; Papel ou cartão para reciclar (desperdícios e aparas); Papel e suas obras";767;756;Suíça;P2;1802.00
CE;Ceará;X;"Pastas de madeira ou de outras matérias fibrosas celulósicas; Papel ou cartão para reciclar (desperdícios e aparas); Papel e suas obras";770;740;Suriname;P1;906.00
CE;Ceará;X;"Pastas de madeira ou de outras matérias fibrosas celulósicas; Papel ou cartão para reciclar (desperdícios e aparas); Papel e suas obras";770;740;Suriname;P2;2997.00
CE;Ceará;X;"Pastas de madeira ou de outras matérias fibrosas celulósicas; Papel ou cartão para reciclar (desperdícios e aparas); Papel e suas obras";776;764;Tailândia;P1;33152.00
CE;Ceará;X;"Pastas de madeira ou de outras matérias fibrosas celulósicas; Papel ou cartão para reciclar (desperdícios e aparas); Papel e suas obras";776;764;Tailândia;P2;2.00
CE;Ceará;X;"Pastas de madeira ou de outras matérias fibrosas celulósicas; Papel ou cartão para reciclar (desperdícios e aparas); Papel e suas obras";780;834;Tanzânia;P2;3.00
CE;Ceará;X;"Pastas de madeira ou de outras matérias fibrosas celulósicas; Papel ou cartão para reciclar (desperdícios e aparas); Papel e suas obras";815;780;Trinidad e Tobago;P1;93.00
CE;Ceará;X;"Pastas de madeira ou de outras matérias fibrosas celulósicas; Papel ou cartão para reciclar (desperdícios e aparas); Papel e suas obras";827;792;Turquia;P1;1161.00
CE;Ceará;X;"Pastas de madeira ou de outras matérias fibrosas celulósicas; Papel ou cartão para reciclar (desperdícios e aparas); Papel e suas obras";827;792;Turquia;P2;16275.00
CE;Ceará;X;"Pastas de madeira ou de outras matérias fibrosas celulósicas; Papel ou cartão para reciclar (desperdícios e aparas); Papel e suas obras";831;804;Ucrânia;P2;1700.00
CE;Ceará;X;"Pastas de madeira ou de outras matérias fibrosas celulósicas; Papel ou cartão para reciclar (desperdícios e aparas); Papel e suas obras";845;858;Uruguai;P1;373.00
CE;Ceará;X;"Pastas de madeira ou de outras matérias fibrosas celulósicas; Papel ou cartão para reciclar (desperdícios e aparas); Papel e suas obras";845;858;Uruguai;P2;302.00
CE;Ceará;X;"Pastas de madeira ou de outras matérias fibrosas celulósicas; Papel ou cartão para reciclar (desperdícios e aparas); Papel e suas obras";850;862;Venezuela;P1;3.00
CE;Ceará;X;"Pastas de madeira ou de outras matérias fibrosas celulósicas; Papel ou cartão para reciclar (desperdícios e aparas); Papel e suas obras";850;862;Venezuela;P2;721.00
CE;Ceará;X;"Pastas de madeira ou de outras matérias fibrosas celulósicas; Papel ou cartão para reciclar (desperdícios e aparas); Papel e suas obras";858;704;Vietnã;P1;133.00
CE;Ceará;X;"Pastas de madeira ou de outras matérias fibrosas celulósicas; Papel ou cartão para reciclar (desperdícios e aparas); Papel e suas obras";858;704;Vietnã;P2;1491.00
CE;Ceará;X;"Pastas de madeira ou de outras matérias fibrosas celulósicas; Papel ou cartão para reciclar (desperdícios e aparas); Papel e suas obras";870;242;Fiji;P1;30.00
CE;Ceará;XI;Matérias têxteis e suas obras;017;008;Albânia;P2;5037.00
CE;Ceará;XI;Matérias têxteis e suas obras;023;276;Alemanha;P1;3470420.00
CE;Ceará;XI;Matérias têxteis e suas obras;023;276;Alemanha;P2;2064921.00
CE;Ceará;XI;Matérias têxteis e suas obras;040;024;Angola;P1;263931.00
CE;Ceará;XI;Matérias têxteis e suas obras;040;024;Angola;P2;283899.00
CE;Ceará;XI;Matérias têxteis e suas obras;043;028;Antígua e Barbuda;P1;74.00
CE;Ceará;XI;Matérias têxteis e suas obras;043;028;Antígua e Barbuda;P2;3057.00
CE;Ceará;XI;Matérias têxteis e suas obras;047;530;Antilhas Holandesas;P1;22887.00
CE;Ceará;XI;Matérias têxteis e suas obras;053;682;Arábia Saudita;P1;3987.00
CE;Ceará;XI;Matérias têxteis e suas obras;053;682;Arábia Saudita;P2;7829.00
CE;Ceará;XI;Matérias têxteis e suas obras;059;012;Argélia;P1;1026.00
CE;Ceará;XI;Matérias têxteis e suas obras;059;012;Argélia;P2;8616.00
CE;Ceará;XI;Matérias têxteis e suas obras;063;032;Argentina;P1;84600805.00
CE;Ceará;XI;Matérias têxteis e suas obras;063;032;Argentina;P2;48346018.00
CE;Ceará;XI;Matérias têxteis e suas obras;064;051;Armênia;P1;400.00
CE;Ceará;XI;Matérias têxteis e suas obras;064;051;Armênia;P2;102.00
CE;Ceará;XI;Matérias têxteis e suas obras;065;533;Aruba;P1;17626.00
CE;Ceará;XI;Matérias têxteis e suas obras;069;036;Austrália;P1;43464.00
CE;Ceará;XI;Matérias têxteis e suas obras;069;036;Austrália;P2;174876.00
CE;Ceará;XI;Matérias têxteis e suas obras;072;040;Áustria;P1;67513.00
CE;Ceará;XI;Matérias têxteis e suas obras;072;040;Áustria;P2;55275.00
CE;Ceará;XI;Matérias têxteis e suas obras;077;044;Bahamas;P1;2527.00
CE;Ceará;XI;Matérias têxteis e suas obras;077;044;Bahamas;P2;8028.00
CE;Ceará;XI;Matérias têxteis e suas obras;080;048;Barein;P2;16086.00
CE;Ceará;XI;Matérias têxteis e suas obras;081;050;Bangladesh;P1;1772931.00
CE;Ceará;XI;Matérias têxteis e suas obras;081;050;Bangladesh;P2;42738.00
CE;Ceará;XI;Matérias têxteis e suas obras;083;052;Barbados;P1;27492.00
CE;Ceará;XI;Matérias têxteis e suas obras;083;052;Barbados;P2;1782.00
CE;Ceará;XI;Matérias têxteis e suas obras;087;056;Bélgica;P2;1423.00
CE;Ceará;XI;Matérias têxteis e suas obras;093;104;Mianmar;P1;4484.00
CE;Ceará;XI;Matérias têxteis e suas obras;093;104;Mianmar;P2;10696.00
CE;Ceará;XI;Matérias têxteis e suas obras;097;068;Bolívia;P1;8923435.00
CE;Ceará;XI;Matérias têxteis e suas obras;097;068;Bolívia;P2;6249584.00
CE;Ceará;XI;Matérias têxteis e suas obras;098;070;Bósnia-Herzegovina;P1;348.00
CE;Ceará;XI;Matérias têxteis e suas obras;108;096;Brunei;P1;91.00
CE;Ceará;XI;Matérias têxteis e suas obras;111;100;Bulgária;P1;963.00
CE;Ceará;XI;Matérias têxteis e suas obras;111;100;Bulgária;P2;455.00
CE;Ceará;XI;Matérias têxteis e suas obras;127;132;Cabo Verde;P1;30887.00
CE;Ceará;XI;Matérias têxteis e suas obras;127;132;Cabo Verde;P2;21022.00
CE;Ceará;XI;Matérias têxteis e suas obras;137;136;Cayman, Ilhas;P1;1237.00
CE;Ceará;XI;Matérias têxteis e suas obras;137;136;Cayman, Ilhas;P2;562.00
CE;Ceará;XI;Matérias têxteis e suas obras;141;116;Camboja;P1;237144.00
CE;Ceará;XI;Matérias têxteis e suas obras;141;116;Camboja;P2;2609.00
CE;Ceará;XI;Matérias têxteis e suas obras;145;120;Camarões;P2;93.00
CE;Ceará;XI;Matérias têxteis e suas obras;149;124;Canadá;P1;83725.00
CE;Ceará;XI;Matérias têxteis e suas obras;149;124;Canadá;P2;98125.00
CE;Ceará;XI;Matérias têxteis e suas obras;151;724;Canárias, Ilhas;P1;1350.00
CE;Ceará;XI;Matérias têxteis e suas obras;153;398;Cazaquistão;P2;524.00
CE;Ceará;XI;Matérias têxteis e suas obras;154;634;Catar;P2;922.00
CE;Ceará;XI;Matérias têxteis e suas obras;158;152;Chile;P1;4302196.00
CE;Ceará;XI;Matérias têxteis e suas obras;158;152;Chile;P2;1754451.00
CE;Ceará;XI;Matérias têxteis e suas obras;160;156;China;P1;33816.00
CE;Ceará;XI;Matérias têxteis e suas obras;160;156;China;P2;296555.00
CE;Ceará;XI;Matérias têxteis e suas obras;161;158;Taiwan (Formosa);P1;3052.00
CE;Ceará;XI;Matérias têxteis e suas obras;161;158;Taiwan (Formosa);P2;3385.00
CE;Ceará;XI;Matérias têxteis e suas obras;163;196;Chipre;P1;3017.00
CE;Ceará;XI;Matérias têxteis e suas obras;163;196;Chipre;P2;9070.00
CE;Ceará;XI;Matérias têxteis e suas obras;169;170;Colômbia;P1;20560340.00
CE;Ceará;XI;Matérias têxteis e suas obras;169;170;Colômbia;P2;45502203.00
CE;Ceará;XI;Matérias têxteis e suas obras;190;410;Coreia do Sul;P2;1888.00
CE;Ceará;XI;Matérias têxteis e suas obras;193;384;Costa do Marfim;P1;21908.00
CE;Ceará;XI;Matérias têxteis e suas obras;195;191;Croácia;P1;3200.00
CE;Ceará;XI;Matérias têxteis e suas obras;195;191;Croácia;P2;1697.00
CE;Ceará;XI;Matérias têxteis e suas obras;196;188;Costa Rica;P1;1413114.00
CE;Ceará;XI;Matérias têxteis e suas obras;196;188;Costa Rica;P2;228569.00
CE;Ceará;XI;Matérias têxteis e suas obras;198;414;Coveite (Kuweit);P1;11.00
CE;Ceará;XI;Matérias têxteis e suas obras;198;414;Coveite (Kuweit);P2;3998.00
CE;Ceará;XI;Matérias têxteis e suas obras;200;531;Curaçao;P2;16587.00
CE;Ceará;XI;Matérias têxteis e suas obras;232;208;Dinamarca;P1;297559.00
CE;Ceará;XI;Matérias têxteis e suas obras;232;208;Dinamarca;P2;302804.00
CE;Ceará;XI;Matérias têxteis e suas obras;235;212;Dominica;P1;4467.00
CE;Ceará;XI;Matérias têxteis e suas obras;239;218;Equador;P1;9306279.00
CE;Ceará;XI;Matérias têxteis e suas obras;239;218;Equador;P2;9954465.00
CE;Ceará;XI;Matérias têxteis e suas obras;240;818;Egito;P1;77460.00
CE;Ceará;XI;Matérias têxteis e suas obras;240;818;Egito;P2;9916.00
CE;Ceará;XI;Matérias têxteis e suas obras;244;784;Emirados Árabes Unidos;P1;54705.00
CE;Ceará;XI;Matérias têxteis e suas obras;244;784;Emirados Árabes Unidos;P2;103547.00
CE;Ceará;XI;Matérias têxteis e suas obras;245;724;Espanha;P1;193048.00
CE;Ceará;XI;Matérias têxteis e suas obras;245;724;Espanha;P2;74466.00
CE;Ceará;XI;Matérias têxteis e suas obras;246;705;Eslovênia;P1;3936.00
CE;Ceará;XI;Matérias têxteis e suas obras;246;705;Eslovênia;P2;2180.00
CE;Ceará;XI;Matérias têxteis e suas obras;247;703;Eslováquia;P2;33.00
CE;Ceará;XI;Matérias têxteis e suas obras;249;840;Estados Unidos;P1;1560435.00
CE;Ceará;XI;Matérias têxteis e suas obras;249;840;Estados Unidos;P2;2962284.00
CE;Ceará;XI;Matérias têxteis e suas obras;251;233;Estônia;P1;1815.00
CE;Ceará;XI;Matérias têxteis e suas obras;251;233;Estônia;P2;832.00
CE;Ceará;XI;Matérias têxteis e suas obras;267;608;Filipinas;P1;20087.00
CE;Ceará;XI;Matérias têxteis e suas obras;267;608;Filipinas;P2;6456.00
CE;Ceará;XI;Matérias têxteis e suas obras;271;246;Finlândia;P1;2578.00
CE;Ceará;XI;Matérias têxteis e suas obras;271;246;Finlândia;P2;1299.00
CE;Ceará;XI;Matérias têxteis e suas obras;275;250;França;P1;552665.00
CE;Ceará;XI;Matérias têxteis e suas obras;275;250;França;P2;1357213.00
CE;Ceará;XI;Matérias têxteis e suas obras;289;288;Gana;P1;35955.00
CE;Ceará;XI;Matérias têxteis e suas obras;289;288;Gana;P2;21331.00
CE;Ceará;XI;Matérias têxteis e suas obras;293;292;Gibraltar;P1;742.00
CE;Ceará;XI;Matérias têxteis e suas obras;293;292;Gibraltar;P2;292.00
CE;Ceará;XI;Matérias têxteis e suas obras;301;300;Grécia;P1;27631.00
CE;Ceará;XI;Matérias têxteis e suas obras;301;300;Grécia;P2;4171.00
CE;Ceará;XI;Matérias têxteis e suas obras;309;312;Guadalupe;P1;78663.00
CE;Ceará;XI;Matérias têxteis e suas obras;309;312;Guadalupe;P2;89795.00
CE;Ceará;XI;Matérias têxteis e suas obras;317;320;Guatemala;P1;1911012.00
CE;Ceará;XI;Matérias têxteis e suas obras;317;320;Guatemala;P2;1837708.00
CE;Ceará;XI;Matérias têxteis e suas obras;325;254;Guiana Francesa;P1;80545.00
CE;Ceará;XI;Matérias têxteis e suas obras;325;254;Guiana Francesa;P2;157150.00
CE;Ceará;XI;Matérias têxteis e suas obras;331;226;Guiné Equatorial;P1;4072.00
CE;Ceará;XI;Matérias têxteis e suas obras;331;226;Guiné Equatorial;P2;3.00
CE;Ceará;XI;Matérias têxteis e suas obras;334;624;Guiné-Bissau;P1;203215.00
CE;Ceará;XI;Matérias têxteis e suas obras;334;624;Guiné-Bissau;P2;341917.00
CE;Ceará;XI;Matérias têxteis e suas obras;337;328;Guiana;P1;1953.00
